"Date","Year","Country","Location","Site","Management_level","Latitude","Longitude","number_transect","Family","Mean_biomass","sd_b","se_b","Mean_density","sd_d","se_d"
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Acanthuridae",225.16328,115.381964721147,51.6003832987934,1600,609.261848469113,272.470181854822
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Epinephelidae",31.09176,18.5328012876629,8.28812069854198,152,65.7267069006199,29.3938769133981
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Lutjanidae",17.70976,39.6002272252067,17.70976,16,35.7770876399966,16
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Pomacanthidae",32.16512,13.2827112364908,5.94020905005876,320,84.8528137423857,37.9473319220206
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Balistidae",27.972,18.1461447828457,8.11520265279925,128,65.7267069006199,29.3938769133981
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Caesionidae",5.57928,12.475649345505,5.57928,160,357.770876399966,160
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Scarinae",108.71608,42.7094778609151,19.1002591561057,544,184.607692147429,82.5590697622012
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Chaetodontidae",33.96888,5.54193943236481,2.47843065959086,600,126.491106406735,56.5685424949238
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Lethrinidae",4.57416,7.45500706693159,3.33398051488007,32,52.1536192416212,23.3238075793812
"2/27/2024",2024,"Comoros","Shisiwani National Park","Shitsangasheli","National Park",-12.25126,44.31506,5,"Haemulidae",0,0,0,0,0,0
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Acanthuridae",515.64136,575.307573577167,257.285368497802,2272,982.812291335431,439.52701850967
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Epinephelidae",18.21312,14.6385740518672,6.54656933472792,128,99.5991967839099,44.5421149026402
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Lutjanidae",87.44648,76.3021654835038,34.1233657703105,296,313.177266097014,140.057131200093
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Pomacanthidae",7.6676,8.992577419183,4.02160288044456,176,66.932802122726,29.9332590941915
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Balistidae",49.17072,19.2211076296867,8.59594065256386,192,33.466401061363,14.9666295470958
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Caesionidae",42.18032,62.555032282559,27.9754609036992,496,747.04752191544,334.089808285138
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Scarinae",46.34808,34.5532237516559,15.4526714300926,264,156.460857724864,69.9714227381436
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Chaetodontidae",89.75312,29.2959101765417,13.101529323495,1568,508.645259488379,227.473075329807
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Lethrinidae",44.66904,54.4758453603797,24.3623386715151,80,74.8331477354788,33.466401061363
"2/28/2024",2024,"Comoros","Shisiwani National Park","Lambwa","National Park",-12.23235,44.28096,5,"Haemulidae",0,0,0,0,0,0
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Acanthuridae",172.76776,139.96294887708,62.5933336040956,1368,311.640818892519,139.370011121475
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Epinephelidae",9.65704,8.59575338222311,3.84413777609492,64,45.6070170039655,20.3960780543711
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Lutjanidae",9.57688,9.35286992275633,4.18273058639927,72,59.3295878967653,26.5329983228432
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Pomacanthidae",16.4988,16.2946793991168,7.2872021615981,96,87.6356092008266,39.1918358845308
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Balistidae",36.23768,29.8653747586063,13.35620162675,112,52.1536192416212,23.3238075793812
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Caesionidae",13.94808,31.1888550356053,13.94808,400,894.427190999916,400
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Scarinae",63.91232,53.2977196243141,23.8354648251382,264,145.876660230484,65.2380257212004
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Chaetodontidae",30.77656,6.11523896900195,2.73481800666882,552,130.843417870369,58.5149553533112
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Lethrinidae",12.12336,20.912510547708,9.35235903297131,40,48.9897948556636,21.9089023002066
"2/29/2024",2024,"Comoros","Shisiwani National Park","Habwanajibou","National Park",-12.22028,44.25693,5,"Haemulidae",0,0,0,0,0,0
